生物	せいぶつ	living things, creature., biology.
絶対	ぜったい	absolutely, unconditionally., absolute, unconditional, unmistakable., absoluteness.
操作	そうさ	operation, management, processing., manipulating to one's benefit., to operate., to manipulate, to fiddle (e.g. the books).
太陽	たいよう	sun, solar.
滞在	たいざい	stay, sojourn.
大戦	たいせん	great war, great battle.
単純	たんじゅん	simplicity, simple, uncomplicated.
知識	ちしき	knowledge, information.
注文	ちゅうもん	order, request.
貯金	ちょきん	putting money aside, savings, deposit (e.g. in a bank)., accumulated surplus of wins, wins in the bank.
底	そこ	bottom, sole.
適切	てきせつ	pertinent, appropriate, adequate, relevance.
適用	てきよう	applying (e.g. a technology), adoption.
鉄	てつ	iron (Fe)., strong and hard (as iron)., railway., railway enthusiast.
電子	でんし	electron., (esp. as a prefix) electronic, electronics.
土	つち, つし	earth, soil, dirt, clay, mud., the earth (historically, esp. as opposed to the heavens), the ground, the land., low-quality torinoko-gami (containing mud)., (period of) refraining from construction in the direction of the god of the earth (in On'youdou).
土曜	どよう	Saturday.
同一	どういつ	identity, sameness, similarity, equality, fairness.
日中	にっちゅう, ひなか	daytime, during the day., Sino-Japanese.
入場	にゅうじょう	entrance, admission, entering.
農民	のうみん	farmers, peasants.
波	なみ	wave.
博物館	はくぶつかん	museum.
爆発	ばくはつ	explosion, detonation, eruption.
発見	はっけん	discovery, detection, finding.
秘密	ひみつ	secret, secrecy, confidentiality, privacy., secret, mystery., esoteric teachings.
飛行	ひこう	aviation, flight, flying., to fly, to take a flight.
表面	ひょうめん	surface, outside, face, appearance.
不正	ふせい	injustice, unfairness, iniquity, impropriety, irregularity, dishonesty, illegality, fraud.
婦人	ふじん	woman, lady, adult female.
風景	ふうけい	scenery, scene, landscape, view, sight., scene (e.g. of a crime).
別に	べつに	(not) particularly, nothing., separately, apart.
暮らし	くらし	life, living, livelihood, life circumstances.
末	すえ	tip, top., end, close (e.g. close of the month)., youngest child., descendants, offspring, posterity., future., finally., trivialities.
未来	みらい	the future (usually distant)., future tense., the world to come.
名人	めいじん	master, expert.
命	いのち	life, life force., lifetime, lifespan., most important thing, foundation, core.
命令	めいれい	order, command, decree, directive., (software) instruction, statement.
野	の, や, ぬ	plain, field., hidden (structural) member., wild., lacking a political post.
役	やく	use, service, role., post, position., scoring combination (e.g. in mahjong, card games, etc.), hand.
油	あぶら	oil.
友	とも	friend, companion, comrade, pal.
予防	よぼう	prevention, precaution, protection against.
曜日	ようび	day of the week.
要素	ようそ	component, factor, item (e.g. in list)., element (e.g. in array), member (e.g. data structure).
涙	なみだ, なだ, なんだ	tear, tears, lachrymal secretion., sympathy.
列車	れっしゃ	train (ordinary).
論文	ろんぶん	thesis, essay, treatise, paper, article.
一家	いっか, いっけ	a house, a home, a family, a household, one's family, one's folks, a style.
少女	しょうじょ, おとめ	little girl, maiden, young lady, female usually between 7 and 18 years old.
乗客	じょうきゃく, じょうかく	passenger.
直	じき	soon, in a moment, before long, shortly., nearby, close., direct., spot transaction, cash transaction.
位置	いち	place, situation, position, location.
丘	おか	hill, height, knoll, rising ground., bonus points awarded to the winner at the end of a game (mahjong).
影	かげ	shadow, silhouette, figure, shape., reflection, image., ominous sign., light (stars, moon)., trace, shadow (of one's former self).
桜	さくら, サクラ	cherry tree, cherry blossom., decoy, fake buyer, shill., hired applauder., horse meat.
年寄り	としより	old people, the aged., trustee of the Japan Sumo Association, retired high-ranking wrestler who is licensed to coach and receives retirement pay., senior statesman (of the Tokugawa shogunate)., important local official (under the Tokugawa Shogunate).
残す	のこす	to leave (behind, over), to bequeath, to save, to reserve.
郵便	ゆうびん	mail service, postal service, mail, post., mail, postal matter, postal items.
有利	ゆうり	advantageous, better, profitable, lucrative.
喜び	よろこび	joy, delight, rapture, pleasure, gratification, rejoicing, congratulations, felicitations.
勝ち	かち	win, victory.
異常	いじょう	strangeness, abnormality, disorder.
一種	いっしゅ, ひとくさ	species, kind, variety.
引退	いんたい	retire.
演技	えんぎ	acting, performance.
縁	ふち	rim, brim, edge, brink.
何とか	なんとか	something, something or other, so-and-so., somehow, anyhow, one way or another.
火災	かさい	conflagration, fire.
画家	がか	painter, artist.
会計	かいけい	account, finance, accountant, treasurer, paymaster, reckoning, bill.
解釈	かいしゃく	explanation, interpretation.
汗	あせ	sweat, perspiration., moisture, condensation.
願い	ねがい	desire, wish, request, prayer, petition, application.
気温	きおん	atmospheric temperature.
休暇	きゅうか	holiday, day off, furlough, absence (from work).
急激	きゅうげき	sudden, precipitous, radical.
強盗	ごうとう	robber, mugger., robbery, burglary.
琴	こと, そう	koto (13-stringed Japanese zither)., zheng (Chinese zither), guzheng.
型	かた, がた	model, type (e.g. of machine, goods, etc.)., type, style, pattern., mold (mould), template, model., kata (standard form of a movement, posture, etc. in martial arts, sport, etc.)., form (i.e. customary procedure)., size (i.e. clothing, shoes)., (taxonomical) form.
見事	みごと	splendid, magnificent, beautiful, admirable., praiseworthy act, feat, commendable deed., utter (esp. defeat), total, complete.
限る	かぎる	to restrict, to limit, to confine., to be restricted to, to be limited to, to be confined to.
呼吸	こきゅう	breath, respiration., knack, trick, secret (of doing something).
合格	ごうかく	success, passing (e.g. exam), eligibility.
根	ね	root (of a plant)., root (of a tooth, hair, etc.), center (of a pimple, etc.)., root root (of all evil, etc.), source, origin, cause, basis., one's true nature., (fishing) reef.
罪	つみ	crime, fault, indiscretion, sin.
示す	しめす	to (take out and) show, to demonstrate, to tell, to exemplify, to make apparent., to point out (finger, clock hand, needle, etc.)., to indicate, to show, to represent, to signify, to display.
芝居	しばい	play, drama.
借金	しゃっきん	debt, loan, liabilities.
種類	しゅるい	variety, kind, type, category., counter for different sorts of things.
書類	しょるい	documents, official papers.
尚	なお	furthermore, still, yet, more, still more, in addition, greater, further.
常識	じょうしき	common sense, good sense, common knowledge, general knowledge, common practice, accepted practice, social etiquette.
審判	しんぱん, しんばん	refereeing, trial, judgement, judgment, umpire, referee.
慎重	しんちょう	careful, cautious, prudent, discreet, deliberate.
神経	しんけい	nerve., nerves, sensitivity.
人工	じんこう	artificial, man-made, human work, human skill, artificiality.
人種	じんしゅ	race (of people).
整理	せいり	sorting, arrangement, organization, putting in order, adjustment, regulation., liquidation, settlement, consolidation, clearance (e.g. debt), paying off., retrenchment, curtailment, cutting down, disposal.
税金	ぜいきん	tax, duty.
善	ぜん	good, goodness, right, virtue.
騒ぎ	さわぎ	uproar, disturbance.
贈る	おくる	to give (as a gift), to present., to confer, to bestow, to award.
息	いき, おき	breath, breathing., tone, mood.
孫	まご	grandchild.
損	そん	loss, disadvantage.
代金	だいきん	price, payment, cost, charge, the money, the bill.
大気	たいき	atmosphere.
大陸	たいりく	continent.
奪う	うばう	to snatch away, to dispossess, to steal.
調子	ちょうし	tune, tone, key, pitch, time, rhythm., vein, mood, way, manner, style, knack., condition, state of health., impetus, spur of the moment, strain., trend.
直ちに	ただちに	at once, immediately, directly, in person, automatically.
追う	おう	to chase, to run after, to pursue., to follow (i.e. a set order, a trend)., to drive out, to oust, to expel., to drive (i.e. a herd)., (in passive voice) to be pressed (for time, etc.).
哲学	てつがく	philosophy.
得意	とくい	triumph, prosperity., pride., one's strong point, one's forte, one's specialty., frequent customer (client, etc.).
独特	どくとく	peculiarity, uniqueness, characteristic.
読書	どくしょ, とくしょ	reading.
日曜	にちよう	Sunday.
能	のう	talent, gift, function., noh (theatre).
犯人	はんにん	offender, criminal.
否定	ひてい	negation, denial, repudiation., NOT operation.
比較	ひかく	comparison.
必ずしも	かならずしも	(not) always, (not) necessarily, (not) all, (not) entirely.
評判	ひょうばん	fame, reputation, popularity., rumour (rumor), talk.
負け	まけ	defeat, loss, losing (a game).
腹	はら	abdomen, belly, stomach., womb., one's mind, one's real intentions, one's true motive., courage, nerve, willpower., generosity, magnanimity., feelings, emotions., wide middle part, bulging part., inside, interior, inner part., anti-node., counter for hard roe., counter for containers with bulging middles (pots, vases, etc.).
分ける	わける	to divide (into), to split (into), to part, to separate, to divide up, to classify, to sort out, to divide out., to share, to distribute, to deal out, to dish out., to distinguish, to discriminate, to differentiate (between)., to break up (a fight), to mediate., to call a draw, to tie., to push one's way through (a crowd)., to sell.
文明	ぶんめい	civilization, civilisation, culture., Bummei era (1469.4.28-1487.7.20).
保存	ほぞん	preservation, conservation, storage, saving (e.g. to disk), maintenance.
宝	たから	treasure.
豊富	ほうふ	abundance, wealth, plenty, bounty.
棒	ぼう	pole, rod, stick.
満足	まんぞく	satisfaction, contentment, complacency., sufficient, enough, adequate, proper.
免許	めんきょ	license, permit, licence, certificate.
優秀	ゆうしゅう	superiority, excellence.
容易	ようい	easy, simple, plain.
来	らい	next (year, etc.)., since (last month, etc.).
理想	りそう	ideal, dream.
離れる	はなれる	to be separated, to be apart, to be distant., to leave, to go away., to leave (a job, etc.), to quit, to give up., to lose connection with, to drift away from.
陸	りく, おか	land, shore.
留学	りゅうがく	studying abroad (usu. at university level).
輪	わ	ring, circle, loop., hoop., wheel., circle (e.g. of friends).
冷静	れいせい	calm, composure, coolness, serenity.
礼	れい	thanks, gratitude., manners, etiquette., bow., reward, gift., ceremony, ritual.
論争	ろんそう	controversy, dispute.
化粧	けしょう, けわい, けそう	make-up, makeup, cosmetics.
傷	きず, キズ	wound, injury, cut, gash, bruise, scratch, scrape, scar., chip, crack, scratch, nick., flaw, defect, weakness, weak point., stain (on one's reputation), disgrace, dishonor, dishonour., (emotional) hurt, hurt feelings.
他人	たにん, ひと, あだびと	another person, other people, others., unrelated person (i.e. not related by blood)., outsider, stranger.
端	はし, はじ, はな	end (e.g. of street), tip, point, edge, margin., beginning, start, first., odds and ends, scrap, odd bit, least.
敵	てき	opponent, rival, adversary., menace, danger, threat, enemy.
刺激	しげき	stimulus, impetus, incentive, encouragement, motivation, provocation, excitement, thrill.
必死	ひっし	frantic, desperate., inevitable death., brinkmate (inevitable checkmate) (shogi).
昼食	ちゅうしょく, ちゅうじき, ひるげ	lunch, midday meal., food served at a tea party (tea ceremony).
依頼	いらい	request, commission, dispatch, despatch., dependence, trust.
一瞬	いっしゅん	moment, instant.
印刷	いんさつ	printing.
栄養	えいよう	nutrition, nourishment.
延期	えんき	postponement, adjournment.
応じる	おうじる	to respond, to satisfy, to accept, to comply with, to apply for.
屋根	やね	roof.
温暖	おんだん	warmth.
温度	おんど	temperature.
家事	かじ	housework, domestic chores., family affairs, household matters.
活用	かつよう	practical use, application., conjugation, declension, inflection.
感動	かんどう	being deeply moved emotionally, excitement, passion, deep emotion, impression.
缶	かん	can, tin.
給料	きゅうりょう	salary, wages.
牛	うし, ぎゅう, ウシ	cattle (Bos taurus), cow, ox, oxen., beef., Chinese "Ox" constellation (one of the 28 mansions).
恐怖	きょうふ, くふ	fear, dread, dismay, terror, horror, scare, panic.
玉	たま	ball, sphere, globe, orb., bead (of sweat, dew, etc.), drop, droplet., ball (in sports)., pile (of noodles, etc.)., bullet., bulb (i.e. a light bulb)., lens (of glasses, etc.)., bead (of an abacus)., ball (i.e. a testicle)., gem, jewel (esp. spherical; sometimes used figuratively), pearl., female entertainer (e.g. a geisha)., person (when commenting on their nature), character., item, funds or person used as part of a plot., egg., coin., precious, beautiful, excellent.
金銭	きんせん	money, cash.
苦労	くろう	troubles, hardships.
軍隊	ぐんたい	armed forces, military, troops.
警告	けいこく	warning, advice.
欠陥	けっかん	defect, fault, deficiency, deformity., shortage, gap.
言語	げんご, ごんご, げんきょ	language.
光景	こうけい	scene, spectacle, sight, view.
高速	こうそく	high speed, high gear., highway, freeway, expressway, motorway.
左右	さゆう, そう, さう	left and right., influence, control, domination.
際	さい	on the occasion of, circumstances, juncture.
殺す	ころす	to kill.
詩人	しじん	poet.
自殺	じさつ	suicide.
失う	うしなう	to lose, to part with.
主に	おもに	mainly, primarily.
終える	おえる	to finish., to graduate.
宿泊	しゅくはく	lodging.
出来事	できごと, できこと	incident, affair, happening, event.
順	じゅん, ずん	order, turn., obedient, docile, submissive, meek.
助手	じょしゅ, すけて	helper, helpmeet, assistant, tutor.
女王	じょおう	queen.
商売	しょうばい	trade, business, commerce, transaction, occupation.
消防	しょうぼう	fire fighting, fire department.
証明	しょうめい	proof, verification, certification.
賞	しょう	prize, award.
信号	しんごう	signal, signalling, signaling., traffic light, traffic signal.
身長	しんちょう	height (of body), stature.
進学	しんがく	entering a higher-level school, esp. going on to university.
世の中	よのなか	society, the world, the times.
世間	せけん	world, society.
先日	せんじつ	the other day, a few days ago.
泉	いずみ	spring, fountain.
前進	ぜんしん	advance, drive, progress.
騒音	そうおん	noise.
大いに	おおいに	very, much, greatly, a lot of.
単なる	たんなる	mere, simple, sheer.
単に	たんに	simply, merely, only, solely.
知恵	ちえ	wisdom, wit, sagacity, sense, intelligence., prajna (insight leading to enlightenment).
茶	ちゃ	tea., tea plant (Camellia sinensis)., tea preparation, making tea., brown.
通過	つうか	passage through (e.g. train skipping a station), transit., passing (e.g. exam, bill through parliament).
登山	とざん	mountain climbing.
都会	とかい	city., Tokyo Metropolitan Assembly.
働き	はたらき	work, labor, labour., achievement, performance, ability, talent., salary, income, earnings., action, activity, workings, function, operation, movement, motion., conjugation, inflection.
熱帯	ねったい	tropics.
拍手	はくしゅ	clapping hands, applause.
肌	はだ, はだえ	skin., body (in the context of intimate bodily contact)., surface, grain (e.g. of wood), texture., disposition, temperament, character, type.
飯	めし	cooked rice., meal, food., one's livelihood.
悲劇	ひげき	tragedy, disaster.
付き合い	つきあい	association, socializing, socialising, fellowship.
布	ぬの, ふ, にの, にぬ	cloth., bujian (spade-shaped bronze coin of ancient China).
墓	はか	gravesite, tomb.
暮れ	くれ	sunset, sundown, nightfall, dusk., end, close., year-end, end of the year.
本物	ほんもの	genuine article, real thing, real deal.
迷惑	めいわく, べいこく	trouble, bother, annoyance.
離婚	りこん	divorce.
恋	こい	(romantic) love.
一生	いっしょう	whole life, a lifetime, all through life, one existence, a generation, an age, the whole world, the era., (the only, the greatest, etc.) of one's life.
冠	かんむり, かん, かむり, かんぶり	cap (esp. a traditional cap worn with sokutai or ikan clothing), crown, diadem, coronet., top kanji radical., first verse of a haikai, etc.., best, peerless, first.
思い出	おもいで	memories, recollections, reminiscence.
香り	かおり	aroma, fragrance, scent, smell.
砂漠	さばく	desert.
囲む	かこむ, かごむ	to surround, to encircle, to enclose, to fence, to wall in., to besiege, to lay siege to., to play (go, shogi, etc.).
印	しるし	mark, sign., symbol, emblem., badge, crest, flag., evidence, proof., token (of gratitude, affection, etc.).
煙	けむり, けぶり, けむ, けぶ	smoke, fumes.
奥	おく	interior, inner part, inside.
可	か	passable, acceptable, tolerable, fair.
家賃	やちん	rent.
覚悟	かくご	resolution, resignation, readiness, preparedness.
間違い	まちがい	mistake, error, blunder., accident, mishap, trouble., improper conduct (e.g. between man and woman), indiscretion.
岸	きし	bank, coast, shore.
技	わざ, ぎ	technique, art, skill.
共に	ともに	together, jointly., at the same time, with, as ..., including, along with., both.
経由	けいゆ, けいゆう	through, by way of, via., to go via, to go by way of.
誇り	ほこり	pride, boast.
誤り	あやまり	error, mistake, slip, bug.
誤解	ごかい	misunderstanding.
収穫	しゅうかく	harvest, crop, ingathering., fruits (of one's labors), results.
修理	しゅうり, しゅり, すり	repairing, mending, servicing.
宿	やど	lodging, inn, hotel., house, home, dwelling., home of a servant's parents (or guarantor, etc.).
詳しい	くわしい	detailed, full, accurate., knowing very well, well-acquainted, well-informed.
新鮮	しんせん	fresh.
進歩	しんぽ	progress, advance, improvement, development.
睡眠	すいみん	sleep.
成人	せいじん	adult., to grow up, to mature., to come of age.
正直	しょうじき	honesty, integrity, frankness., honestly, frankly.
想像	そうぞう	imagination, guess.
巣	す	nest, rookery, breeding place, hive., den., haunt., (spider's) web.
速度	そくど	speed, velocity, rate.
多少	たしょう	more or less, somewhat, a little, some.
仲	なか	relation, relationship.
天然	てんねん	nature, spontaneity., natural airhead.
塔	とう	tower, steeple, spire., stupa, pagoda, dagoba.
突然	とつぜん	abrupt, sudden, unexpected, all at once.
年代	ねんだい	age, era, period, date.
梅	うめ, むめ, ウメ	Japanese apricot (Prunus mume), Chinese plum., lowest (of a three-tier ranking system).
半ば	なかば	middle, half, semi, halfway, partly.
疲れ	つかれ	tiredness, fatigue.
瓶	びん	bottle, jar, decanter, flagon, phial, vial.
不自由	ふじゆう	discomfort, inconvenience., poverty, want, destitution., disability, impairment (physical, mental, etc.).
普段	ふだん	usual, habitual, ordinary, everyday, always.
平等	びょうどう	equality, impartiality, evenness.
柄	がら	pattern, design., body build, figure, physique., essential qualities, character, nature., appropriate to, fitting of, suitable for.
弁当	べんとう	bento, Japanese box lunch.
堀	ほり	moat, fosse., canal, ditch.
妙	みょう	strange, unusual., (something) superb, (something) excellent.
問い	とい	question, query.
勇気	ゆうき	courage, bravery, valour, valor, nerve, boldness.
予報	よほう	forecast, prediction.
容器	ようき	container, vessel.
恋人	こいびと	lover, sweetheart.
一言	ひとこと, いちげん, いちごん	single word, a few words, brief comment.
値	あたい, ね	price, cost., value, worth, merit., value, count, number., variable (computer programming, programing).
方々	かたがた	they (of people), gentlemen (of the ...)., you (usu. plural)., various.
何でも	なんでも	any, whatever one likes, by all means, anything, everything., I am told, I understand, they say, I hear.
始まり	はじまり	origin, beginning.
稲	いね	rice-plant.
王子	おうじ	prince.
下り	くだり	down-train (going away from Tokyo)., down-slope, downward going.
家具	かぐ	furniture.
課	か	lesson., section (in an organization), division, department., counter for lessons and chapters (of a book).
芽	め	sprout.
感謝	かんしゃ	thanks, gratitude.
観察	かんさつ	observation, survey.
岩	いわ	rock, boulder., crag, cliff., anchor.
気候	きこう	climate.
気味	きみ, きび	sensation, feeling., tendency, propensity.
鬼	おに, き	ogre, demon., spirit of a deceased person., ogre-like person (i.e. fierce, relentless, merciless, etc.)., it (i.e. in a game of tag)., Chinese "ghost" constellation (one of the 28 mansions)., very, extremely, super-.
休憩	きゅうけい	rest, break, recess, intermission.
境	さかい, きょう	border, boundary., turning point, watershed., area, region, spot, space, environment., psychological state, mental state., cognitive object, something perceptible by the sense organs or mind.
禁煙	きんえん	abstaining from smoking, quitting smoking., No Smoking!, Smoking Prohibited!.
筋肉	きんにく	muscle, sinew.
金曜	きんよう	Friday.
苦手	にがて	poor (at), weak (in), not very good (at)., dislike (of).
結ぶ	むすぶ	to tie, to bind, to link., to bear (fruit)., to close (e.g. deal), to confirm, to conclude., to connect (two distant places)., to close tightly, to purse (e.g. lips)., to unite (with), to ally, to join hands.
見送り	みおくり	seeing one off, farewell, escort.
好み	このみ	liking, taste, choice.
豪華	ごうか	wonderful, gorgeous, splendor, splendour, pomp, extravagance.
国語	こくご	national language., Japanese language (often as a school subject in Japan)., native Japanese words (as opposed to loanwords).
座席	ざせき	seat.
才能	さいのう	talent, ability.
酸素	さんそ	oxygen (O).
支払う	しはらう	to pay.
祝い	いわい, ゆわい	congratulation, congratulations, celebration, festival, congratulatory gift.
冗談	じょうだん, ぎだん, げだん	jest, joke, funny story.
針	はり, ち	needle, pin., hook., stinger, thorn., hand (e.g. clock, etc.), pointer., staple (for a stapler)., needlework, sewing., malice., counter for stitches.
図	ず	drawing, picture, diagram, figure, illustration, chart, graph., sight, scene.
尊重	そんちょう	respect, esteem, regard.
袋	ふくろ	bag, sack, pouch., skin of an orange (and other like fruits)., dead end., plot of land surrounded by water.
大部分	だいぶぶん	most part, greater part, majority.
通行	つうこう	passage, passing., common usage.
天候	てんこう	weather.
到着	とうちゃく	arrival.
独身	どくしん	bachelorhood, single, unmarried, celibate.
読み	よみ	reading.
板	いた	board, plank., sheet (of metal), plate (of glass), pane, slab., cutting board, chopping board., chef (esp. of high-end Japanese cuisine), cook., stage (i.e. at a theatre).
皮	かわ	skin, hide, pelt, fur., rind, peel, husk, bark., shell, sheath, wrapping., mask (hiding one's true nature), seeming.
氷	こおり	ice., shaved ice (usually served with flavored simple syrup).
不幸	ふこう	unhappiness, sorrow, misfortune, disaster, accident, death.
不利	ふり	disadvantage, handicap, unfavorable, unfavourable, drawback.
文句	もんく	complaint, grumbling, objection., phrase, words, expression.
別れ	わかれ	parting, separation, farewell, (lateral) branch, fork, offshoot, division, section.
抱える	かかえる	to hold or carry under or in the arms., to have (esp. problems, debts, etc.)., to employ, to engage, to hire.
冒険	ぼうけん	risk, venture, adventure.
面倒	めんどう	trouble, difficulty, care, attention.
流す	ながす	to drain, to pour, to spill, to shed (blood, tears)., to wash away., to distribute (e.g. electricity over wires, music over a PA system, etc.), to circulate, to broadcast, to beam., to cruise (e.g. taxi)., to float, to set adrift., to call off (a meeting, etc.).
列	れつ	queue, line, row, column, sequence, string, train.
姉妹	しまい, きょうだい	sisters.
様々	さまざま	varied, various.
向かい	むかい	facing, opposite, across the street, other side.
愛情	あいじょう	love, affection.
偉大	いだい	greatness.
運	うん	fortune, luck.
嫁	よめ	wife, bride., (one's) daughter-in-law.
感じる	かんじる	to feel, to sense, to experience.
奇妙	きみょう	strange, queer, curious.
救助	きゅうじょ	relief, aid, rescue.
局	きょく	bureau, department., office (e.g. post, telephone), broadcasting station (e.g. television, radio), channel, exchange., affair, situation., game (of go, shogi, etc.).
金庫	きんこ	safe, strongbox, cashbox, vault, strongroom., depository, cash office, treasury, provider of funds.
繰り返す	くりかえす	to repeat, to do something over again.
語る	かたる	to talk about, to speak of, to tell, to narrate., to recite, to chant., to indicate, to show.
時刻	じこく	instant, time, moment.
守る	まもる	to protect, to guard, to defend., to keep (i.e. a promise), to abide (by the rules), to observe, to obey, to follow.
渋滞	じゅうたい	congestion (e.g. traffic), delay, stagnation.
小屋	こや	hut, cabin, shed, (animal) pen.
信仰	しんこう	(religious) faith, belief, creed.
図書	としょ	books.
盛り	さかり	peak (e.g. of cherry blossom season), height (e.g. of summer)., prime (of one's life), one's best days., rutting, being in heat.
石炭	せきたん	coal.
釣り	つり	fishing, angling., change (e.g. for a purchase)., trolling, writing false posts online.
典型	てんけい	type, pattern, model, epitome, exemplar, archetypal, representative.
納得	なっとく	consent, assent, understanding, agreement, comprehension, grasp.
破産	はさん	bankruptcy, insolvency.
批評	ひひょう	criticism, review, commentary.
革	かわ	leather.
筆	ふで	writing brush.
服装	ふくそう	garments, attire.
物理	ぶつり	physics, law of nature.
味方	みかた	friend, ally, supporter.
無事	ぶじ	safety, peace, quietness.
黙る	だまる	to be silent.
裸	はだか	naked, nude, bare.
幸せ	しあわせ, しやわせ	happiness, good fortune, luck, blessing.
集まり	あつまり	gathering, meeting, assembly, collection, attendance.
続き	つづき	sequel, continuation, (also suffix) continuation (in time and space), second series, succession, spell.
悪魔	あくま	devil, demon, fiend, Satan, evil spirit.
永遠	えいえん	eternity, perpetuity, immortality, permanence.
横断	おうだん	crossing., transverse.
穏やか	おだやか	calm, gentle, quiet.
外出	がいしゅつ, そとで	outing, trip, going out.
学問	がくもん	scholarship, study, learning.
感心	かんしん	admiration, Well done!.
帰宅	きたく	returning home.
技師	ぎし	engineer, technician.
逆	ぎゃく	reverse, opposite., converse (of a hypothesis, etc.).
吸収	きゅうしゅう	absorption, suction, attraction.
区別	くべつ	distinction, differentiation, classification.
欠席	けっせき	absence, non-attendance.
月曜	げつよう	Monday.
後者	こうしゃ	the latter.
語学	ごがく	language study.
公平	こうへい	fairness, impartial, justice.
皿	さら	plate, dish, platter, disc., serving, helping, course., kanji radical 108 (at the bottom).
自慢	じまん	pride, boast.
手間	てま	time, labour, labor.
城	しろ	castle.
食卓	しょくたく	dining table.
相続	そうぞく	succession, inheritance.
断る	ことわる	to refuse, to reject, to dismiss, to turn down, to decline., to inform, to give notice, to tell in advance., to ask leave, to excuse oneself (from).
通学	つうがく	commuting to school, school commute.
泥	どろ	mud, slush, (wet) dirt, mire., thief.
当てる	あてる	to hit., to expose., to apply (e.g. patch), to put on, to put against, to hold on, to hold against., to allot, to call on someone (e.g. in class)., to guess (an answer)., to make a hit (e.g. in a lottery).
毒	どく	poison, toxicant., harm, evil influence., ill will, spite, malice., abusive language.
望み	のぞみ	wish, desire, hope., prospect, expectation, (one's) hopes.
友情	ゆうじょう	friendship, fellowship, camaraderie.
誘う	さそう, いざなう	to invite, to ask, to call (for)., to tempt, to lure, to induce.
翼	つばさ, よく	wing., Chinese "Wings" constellation (one of the 28 mansions).
係	かかり	charge, duty, person in charge, official, clerk., connection, linking.
愛する	あいする	to love.
握手	あくしゅ	handshake.
鋭い	するどい	sharp (blade), pointed., sharp (pain), stabbing, cutting (remark), stinging, pointed (question or look), screeching (noise)., perceptive, keen, quick (mind), astute, shrewd, discerning., nimble, agile, quick.
炎	ほのお, ほむら	flame, blaze., flames (of intense emotion, e.g. love, jealousy, anger), passion.
勘定	かんじょう	calculation, counting, consideration, reckoning, settlement of an account, allowance.
苦痛	くつう	pain, agony, bitterness.
交際	こうさい	company, friendship, association, society, acquaintance.
幸福	こうふく	happiness, blessedness, joy, well-being.
高価	こうか	high price.
穀物	こくもつ	grain, cereal, corn.
婚約	こんやく	engagement, betrothal.
混雑	こんざつ	congestion, crush, crowding, jam., confusion, disorder.
失望	しつぼう	disappointment, despair.
順番	じゅんばん	turn (in line), order of things, sequential order.
食物	しょくもつ	food, foodstuff.
舌	した	tongue., tongue-like object, clapper (of a bell), talon (of a lock).
中古	ちゅうこ, ちゅうぶる	used, second-hand, old., Middle Ages.
徹夜	てつや	all night, all-night vigil, sleepless night.
土産	みやげ	present, souvenir.
頭痛	ずつう	headache.
鍋	なべ	saucepan, pot., stew, hot pot.
日光	にっこう	sunlight.
配達	はいたつ	delivery, distribution.
発達	はったつ	development, growth.
美人	びじん	beautiful person (woman).
宝石	ほうせき	gem, jewel, precious stone.
霧	きり	fog, mist., spray.
木曜	もくよう	Thursday.
話し合う	はなしあう	to discuss, to talk together.
永久	えいきゅう, とこしえ, とわ	eternity, perpetuity, immortality., Eikyuu era (1113.7.13-1118.4.3).
雷	かみなり, いかずち, いかづち, らい	lightning, thunder, thunderbolt., god of thunder, god of lightning., anger, fit of anger.
覆う	おおう	to cover, to hide, to conceal, to wrap, to disguise.
乗せる	のせる	to place on (something)., to give (someone) a ride, to give a lift, to pick up, to help on board., to load (luggage), to carry, to take on board., to send out (on the airwaves, etc.)., to deceive, to take for a ride., to (sing) along with (musical accompaniment)., to let (someone) take part., to excite (someone)., to publish (an article), to run (an ad).
見舞い	みまい	visiting ill or distressed people, writing get-well letters., get-well gifts, get-well letters., expression of sympathy, expression of concern, enquiry, inquiry.
隠す	かくす	to hide, to conceal.
活気	かっき	energy, liveliness.
勘	かん	perception, intuition, the sixth sense.
居間	いま	living room (western style).
叫ぶ	さけぶ	to shout, to cry, to scream, to shriek, to yell, to exclaim., to clamor (for or against), to clamour (for or against).
句	く	section (i.e. of text), sentence, passage, paragraph., phrase., verse (of 5 or 7 mora in Japanese poetry; of 4, 5, or 7 characters in Chinese poetry)., haiku, first 17 morae of a renga, etc.., maxim, saying, idiom, expression.
敬意	けいい	respect, honour, honor.
欠点	けってん	fault, defect, flaw, weak point, weakness, shortcoming, drawback., failure (in an examination), failing grade.
考慮	こうりょ	consideration, taking into account.
克服	こくふく	conquest (problem, disease, handicap, etc. e.g. poverty, illness), overcoming, bringing under control, subjugation, victory over.
骨折	こっせつ	bone fracture.
手伝い	てつだい	helper, assistant., help.
受け取る	うけとる	to receive, to get, to accept., to take, to interpret, to understand.
奨学金	しょうがくきん	scholarship, stipend, bursary., student loan.
小麦	こむぎ	wheat.
清潔	せいけつ	clean, hygienic, sanitary., pure, virtuous, immaculate.
生地	きじ	cloth, fabric, material, texture., one's true character., unglazed pottery., uncooked dough, batter.
節約	せつやく	economising, saving.
注	ちゅう	annotation, explanatory note, comment.
駐車	ちゅうしゃ	parking (e.g. car).
笛	ふえ, ちゃく	flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet., whistle.
刀	かたな, とう	(single-edged) sword, katana.
